Met file for Wind River, Washington, USA

&environ
difsky = 0.0
ca = 410.663661655329
press = 96777.473218838
/

&latlong
lat=45 49 13.8
long=121 57	6.8394
tzlong=120
lonhem='W'
lathem='N'
/

startdate and enddate format: dd/mm/yy
&metformat
dayorhr=1
khrsperday=48
nocolumns=9
startdate='01/01/14'
enddate='31/12/14'
columns='DATE'	'TAIR'	'WIND'	'RH%'	'PRESS'	'RAD'	'PAR'	'TSOIL'	'CA'
/

DATA STARTS
152	13.88187	0.6889755	75.7578	96477.1	0	0	12.46133333	412.0787231
152	13.01601	0.6155759	77.96904	96468.76	0	0	12.42233333	418.8787072
153	12.47134	0.7241488	81.29811	96472.81	0	0	12.39166667	421.5550064
153	11.8674	1.089014	81.81077	96467.65	0	0	12.355	421.8103291
153	11.63138	1.105167	81.99203	96455.86	0	0	12.31866667	422.6012307
153	10.91605	0.7587342	86.00615	96452.72	0	0	12.276	428.2969914
153	10.69847	0.7629532	88.56716	96450.84	0	0	12.24866667	432.0154088
153	10.15434	0.4830007	89.2567	96443.78	0	0	12.20866667	433.3022447
153	10.18695	0.8587874	86.1191	96442.55	0	0	12.16666667	430.8287106
153	9.668403	0.7385512	89.23406	96440.35	0	0	12.134	436.0205173
153	9.321686	0.7509224	91.96008	96431.33	0	0	12.10366667	435.3946912
153	8.804096	0.9335448	93.28273	96422.93	0	0	12.07366667	441.5097206
153	8.839743	0.3940069	92.71487	96419.97	24.6	54.22	12.02366667	436.4390547
153	8.784946	0.489726	90.85437	96411	94.2	193.7	11.99666667	436.8234658
153	8.675647	0.9538738	90.77835	96410.58	188.9	367.4	11.98233333	444.8858259
153	9.5745	0.7374557	87.21548	96411.83	275.6	583.5	11.93033333	440.4430825
153	10.91025	0.6714534	80.93269	96400.67	366.9	788	11.91366667	435.1217107
153	12.68205	0.3857934	74.31532	96387.76	452.7	997	11.90266667	433.9773479
153	13.27529	0.4187393	72.06763	96379.69	532.7	1204	11.901	422.2020481
153	14.41207	0.759226	68.22279	96364.85	606.8	1392	11.917	411.4721258
153	15.48512	1.135379	66.29929	96346.28	682.2	1564	11.948	406.6870888
153	17.06071	1.210504	61.40981	96314.6	754	1715	12.00233333	398.5215069
153	18.21288	1.685601	58.69834	96282.45	821	1845	12.08366667	395.0245855
153	18.97948	1.948189	56.75871	96263.27	881	1948	12.19233333	393.5963599
153	19.51251	2.779242	57.67051	96239.72	930	2027	12.35133333	391.379603
153	20.07993	3.186241	56.57686	96207.68	961	2079	12.57466667	390.5756838
153	20.8639	3.241828	54.35432	96180.31	976	2100	12.881	390.0144133
153	20.8639	3.241828	54.35432	96180.31	975	2100	13.01166667	390.0144133
153	21.76736	3.597725	49.80392	96154.82	959	2100	13.037	388.7727315
153	22.42397	3.358111	47.61765	96133.06	931	2060	13.045	387.3492395
153	23.4381	1.809562	44.36146	96111.53	891	1983	13.05633333	386.5512301
153	23.68571	2.027745	44.40026	96091.45	823	1855	13.07533333	387.2453067
153	23.41599	3.161112	45.37121	96079.78	750	1722	13.09966667	387.3096984
153	23.36728	2.894443	45.02004	96076.4	681.6	1579	13.11033333	390.4396298
153	23.16742	3.571203	41.57727	96075.38	602.9	1409	13.105	390.3410906
153	22.77679	3.704467	41.01413	96081.28	521.1	1222	13.08733333	390.5257122
153	22.42784	3.695307	43.80099	96079.54	439.5	1027	13.08366667	390.0738623
153	22.34297	2.532478	45.89404	96076.6	352.2	823	13.05433333	388.5982849
153	21.97095	3.123935	48.3138	96074.25	261.2	613	13.03166667	386.9616798
153	21.55923	3.208321	50.74947	96081.02	175.4	415.9	13.04366667	386.2195564
153	21.44485	2.300104	50.84067	96087.06	97.8	238.8	13.02466667	386.5215339
153	21.06585	2.060082	52.1615	96094.35	23.9	75.8	13.01466667	386.9913282
153	20.32018	2.311091	54.39328	96121.01	0	0	12.99233333	387.370308
153	19.37944	2.040091	57.55308	96145.51	0	0	12.98133333	388.1256451
153	18.32623	1.790143	61.99648	96158.07	0	0	12.96133333	389.9597433
153	17.42117	1.731293	65.561	96179.39	0	0	12.938	391.3757932
153	16.84612	1.307647	67.21329	96206.92	0	0	12.91933333	391.2433924
153	16.48635	1.207883	68.02097	96227.14	0	0	12.898	390.8746135
153	16.11946	1.802095	68.31454	96226.46	0	0	12.88166667	391.9537684
153	15.54768	0.626797	70.76967	96224.54	0	0	12.83066667	396.3371239
154	14.97992	0.3997587	73.67669	96230.83	0	0	12.80066667	399.4799306
154	15.26173	1.672327	69.93941	96243.36	0	0	12.77533333	398.5145864
154	14.18012	0.6624493	75.70508	96258.54	0	0	12.73866667	408.934321
154	13.10958	0.6647246	81.60217	96266.71	0	0	12.71166667	415.0824346
154	13.0548	0.6909624	79.37402	96285.29	0	0	12.673	411.0359537
154	12.84563	1.140021	76.58792	96310.85	0	0	12.638	405.7248574
154	12.26397	1.605884	77.57954	96332.75	0	0	12.59766667	408.0224823
154	11.89054	1.814372	77.16305	96360.42	0	0	12.57133333	408.4523779
154	11.52308	1.716084	77.90941	96396.5	0	0	12.52933333	409.8025438
154	11.2249	2.280782	77.41095	96427.22	0	0	12.49433333	409.7021172
154	10.83896	1.964861	77.55627	96454.32	14.41	47.78	12.46533333	410.1228201
154	10.5809	1.773615	77.95939	96488.56	77.1	169.3	12.40333333	407.2711764
154	10.04693	1.30774	78.64829	96518.61	184.8	386.2	12.38933333	409.3538276
154	10.17754	2.16357	74.63877	96543.36	292.8	615	12.35733333	407.6342013
154	10.7791	1.666954	69.77583	96562.1	332.5	719	12.336	405.2391667
154	11.73774	0.432671	69.21046	96580.91	298.6	669.2	12.33466667	409.0217541
154	11.8547	1.363298	69.87823	96608.21	225.5	517	12.33033333	408.4602164
154	11.48	2.626778	66.95716	96640.41	313.4	704	12.34166667	401.222984
154	11.1982	2.547109	67.17318	96678.69	653.2	1467	12.35233333	399.8366579
154	11.42134	2.676284	64.85629	96717.68	551.5	1233	12.36233333	398.4625285
154	12.1822	1.659006	61.08931	96726.62	758	1680	12.40433333	398.2299428
154	12.34057	2.492625	60.68448	96737.85	822	1814	12.413	397.2741379
154	12.90094	1.986145	58.91911	96746.64	1009	2100	12.44366667	396.5878568
154	13.45128	2.483737	57.58771	96745.24	1014	2100	12.66866667	395.8899692
154	14.00608	2.430229	55.51659	96748.26	992	2100	12.85666667	395.5799398
154	14.2665	2.97893	54.91874	96760.16	1050	2100	12.90733333	395.2832159
154	14.20785	3.644912	55.73975	96754.52	872	1915	12.893	395.649517
154	14.60078	3.17795	55.58746	96746.19	986	2100	12.85966667	395.7749607
154	14.70594	3.425499	55.87342	96749.04	897	1991	12.83266667	395.4147834
154	14.81007	3.746185	56.36068	96745.8	833	1884	12.81266667	394.7901967
154	15.1931	3.061146	54.91674	96742.07	770	1763	12.80233333	394.277307
154	15.69392	2.982328	54.04766	96731.44	693.9	1609	12.79166667	393.977675
154	15.52087	3.922917	54.34117	96727.48	615.3	1435	12.77533333	393.9718546
154	15.91435	3.507107	53.31883	96717.21	534.9	1249	12.789	393.7681713
154	15.99077	3.682344	54.12569	96718.72	452.4	1056	12.75633333	392.937579
154	16.211	3.190545	53.88081	96714.37	363.1	847	12.73733333	392.4092533
154	16.29792	2.702797	53.87669	96714.03	270.8	636	12.71566667	390.7230201
154	16.11986	3.082783	54.86724	96704.25	175.6	417.2	12.70566667	388.6852763
154	16.39072	1.90212	55.05322	96689.94	99.7	245.5	12.68566667	388.0190705
154	15.84401	2.871019	57.62846	96715.9	17.98	68.37	12.671	387.7982807
154	15.37345	2.07227	59.73113	96738.78	0	0	12.65366667	387.980133
154	14.47328	1.492917	63.07415	96760.6	0	0	12.62266667	389.0205346
154	13.97751	1.178746	65.15884	96771	0	0	12.59066667	389.7533685
154	13.67687	1.457762	66.48581	96794.75	0	0	12.55966667	391.1648191
154	13.34688	1.421682	67.97202	96830.31	0	0	12.527	392.690641
154	12.92537	2.027055	68.75981	96854.14	0	0	12.49966667	394.5402126
154	12.74833	2.14687	69.16689	96874.02	0	0	12.45466667	395.0038891
154	11.67411	0.6289442	74.7487	96887.99	0	0	12.41533333	400.8650908
155	11.24519	1.383248	77.54748	96896.42	0	0	12.37433333	403.1799233
155	10.513	0.7454302	82.63891	96899.53	0	0	12.34166667	408.1448603
155	10.01278	0.7442326	84.1272	96907.97	0	0	12.29766667	411.1146673
155	9.708083	0.7129107	85.28609	96910.84	0	0	12.26133333	412.5225125
155	9.618429	0.7744687	85.14655	96911.09	0	0	12.22833333	413.387658
155	9.664125	0.5668107	84.3232	96909.74	0	0	12.19733333	410.3771886
155	9.132447	0.6112697	86.54787	96905.29	0	0	12.146	414.676777
155	8.110662	0.2361341	89.96882	96906.04	0	0	12.13566667	425.0296635
155	7.727205	1.00819	92.04867	96912.53	0	0	12.05666667	424.7466664
155	7.272704	0.2955267	97.06303	96919.49	0	0	12.032	426.9128512
155	7.428091	0.6866662	98.32677	96918.74	28.52	60.94	12.00166667	424.4896155
155	7.317878	0.8906361	98.12469	96917.78	105.9	201.7	11.96066667	425.415749
155	7.138689	0.8756663	98.43645	96921.38	186.7	369.5	11.93633333	425.6902225
155	8.020159	0.5892982	93.9397	96941.21	279.9	586.1	11.90133333	422.461422
155	8.634727	0.8872134	88.69854	96963.17	381.1	817	11.88366667	420.8171341
155	9.570987	1.013971	84.48555	96969.96	478.6	1038	11.88233333	416.7448067
155	10.82916	0.6822178	79.33387	96972.11	550.1	1229	11.88266667	413.4784307
155	12.29765	0.6527827	73.26414	96976.8	629	1433	11.90266667	408.0120946
155	13.79221	0.4353732	66.96273	96972.85	696.6	1599	11.944	402.0517506
155	14.32867	0.996035	64.44788	96966.06	772	1739	11.99033333	393.7961426
155	14.78654	1.863187	63.92527	96937.97	832	1865	12.04733333	392.3269005
155	16.14407	0.5589965	59.94976	96908.02	889	1970	12.16166667	390.8695692
155	16.72543	1.032057	57.73248	96886.55	938	2051	12.294	389.418261
155	17.81147	1.339817	54.32651	96861.4	966	2098	12.544	387.8454399
155	18.63261	1.693178	51.50748	96835.82	982	2100	12.84366667	386.7284834
155	19.7396	1.386869	48.41106	96810	980	2100	12.954	386.5625141
155	20.33765	2.217996	47.45217	96788.62	966	2098	12.957	387.2413881
155	20.80671	2.052475	43.6689	96777.75	936	2047	12.95666667	386.8860863
155	20.87255	4.814681	40.77837	96772.67	891	1966	12.92933333	387.9607358
155	20.64678	4.761024	41.41442	96775.41	832	1864	12.919	388.3208729
155	20.54086	4.509542	40.63179	96782.41	765	1743	12.93066667	388.5881223
155	20.7464	3.748675	41.08822	96789.25	694.7	1598	12.91766667	387.8801119
155	20.90672	3.799666	40.16957	96789.25	611.4	1427	12.91266667	387.4593287
155	21.08452	3.297969	40.14003	96784.36	525.7	1233	12.905	389.3052675
155	20.73095	3.999448	40.77744	96777.6	445.7	1047	12.891	388.9508033
155	20.59601	2.7805	43.73145	96782.7	360.2	846	12.88	387.8924005
155	20.14214	2.294065	44.49986	96789.64	270.3	641	12.86733333	388.120507
155	19.64574	2.433435	47.50886	96786.63	182.2	437.5	12.84833333	387.8161497
155	19.58236	1.700351	44.85477	96781.2	66.85	178.3	12.83066667	388.9056619
155	19.01979	2.418402	44.48879	96794.14	26.57	79.7	12.82266667	389.5950533
155	17.96997	3.503662	47.28789	96812.66	0	0	12.784	390.5958529
155	17.10162	2.967625	51.89993	96823.62	0	0	12.77266667	390.7077257
155	16.31936	2.263806	56.99765	96833.24	0	0	12.73433333	391.322981
155	15.7298	2.085225	61.0681	96845.8	0	0	12.70266667	392.278733
155	14.98745	2.57401	64.66557	96876.16	0	0	12.67633333	394.2451696
155	14.38346	3.009571	66.63259	96892.51	0	0	12.65333333	396.1704928
155	13.9218	2.92643	66.70255	96889.82	0	0	12.62066667	397.1731202
155	13.43133	2.281998	66.80857	96890.3	0	0	12.58966667	399.1053921
156	13.02186	1.71412	66.79042	96889.18	0	0	12.55666667	400.6811296
156	13.02785	1.694658	63.51581	96878.01	0	0	12.52233333	401.4023643
156	12.969	2.279821	60.98144	96864.97	0	0	12.48033333	401.9257127
156	11.52459	1.130417	68.27772	96858.21	0	0	12.43666667	409.5132997
156	10.81659	0.5552159	72.59818	96864.52	0	0	12.40266667	413.2765009
156	10.42828	0.5219339	73.74003	96859.7	0	0	12.36166667	415.2411596
156	9.909661	0.5993976	77.97998	96869.22	0	0	12.323	419.5080332
156	9.594841	0.677422	78.71152	96879.07	0	0	12.26833333	423.1883871
156	8.494194	0.755578	86.46434	96888.06	0	0	12.227	430.5364358
156	8.297893	0.5625116	86.02122	96898.01	0	0	12.18233333	431.3025003
156	7.821782	0.405311	87.76878	96920.74	27.35	65.79	12.139	435.4385759
156	7.991866	0.177597	83.92561	96939.71	107.8	231.7	12.09333333	429.8581056
156	7.621678	0.1537225	86.34178	96966.08	194.6	418.9	12.05433333	430.6287431
156	8.537994	0.1095319	82.0732	96994.97	291.1	615.5	12.02366667	430.4182518
156	9.730546	0.451319	78.11795	97023.17	376.6	812	12.005	430.4938044
156	9.472786	0.8907425	81.09338	97042.63	471	1038	11.996	426.9628441
156	9.999333	0.849291	79.73529	97047.53	547.4	1237	11.99566667	423.2464317
156	11.88419	0.3316191	70.26598	97039.86	619.9	1417	12.003	419.2333336
156	12.90164	0.8363717	65.62556	97015.82	695.6	1584	12.04266667	413.1721029
156	13.23878	1.857691	67.13707	96995.48	773	1737	12.09633333	411.1491905
156	14.56483	1.901397	61.06462	96974.46	842	1862	12.16066667	404.3017423
156	15.36152	2.932546	57.88467	96951.23	902	1969	12.26	400.4754363
156	16.43984	3.25243	52.98345	96929.61	950	2052	12.38966667	397.4174663
156	17.13498	3.072944	50.97705	96914.73	975	2100	12.628	395.3006329
156	17.95741	3.246312	47.68424	96904.32	987	2100	12.87866667	393.1813494
156	19.2776	2.293711	34.98923	96881.75	1002	2100	12.96266667	393.8720773
156	19.36972	3.568373	35.60141	96856.48	649.2	1420	12.96	395.2618123
156	19.91979	3.434079	40.9558	96834.66	672.9	1507	12.959	392.2178101
156	20.51558	1.699946	42.19415	96814.01	904	2017	12.937	391.0036128
156	20.83908	2.031715	43.98004	96806.51	824	1872	12.956	389.6697736
156	21.32914	2.718295	40.65316	96777.21	757	1737	12.96733333	389.7723345
156	21.65087	2.470107	34.00288	96765.43	689.3	1598	12.973	391.0065846
156	21.72731	2.689684	30.52809	96749.3	607.5	1426	12.96366667	390.8450649
156	21.60518	3.295967	31.52405	96724.72	528.2	1242	12.95533333	389.3086473
156	21.91035	2.302196	31.64656	96711.31	447.8	1051	12.94766667	389.2373959
156	21.68837	2.521396	31.05916	96697.5	361.3	843	12.93466667	390.2163022
156	21.51412	2.733005	31.30871	96687.41	274	640.9	12.92133333	390.3527417
156	21.08738	3.222115	33.02625	96678.7	186.8	440.5	12.90933333	390.1100583
156	20.83912	2.797795	32.28724	96684.75	92	225.9	12.893	390.9169721
156	20.44139	3.32922	28.87959	96694.03	29.81	81.5	12.89066667	392.7631277
156	19.82612	2.830266	29.1229	96701.23	9.73	26.89	12.85166667	393.1671771
156	18.98726	1.948028	31.572	96708.41	0	0	12.81466667	394.4244663
156	18.1097	2.171335	35.48309	96721.55	0	0	12.8	396.0091655
156	17.16205	1.180948	40.50263	96733.45	0	0	12.773	398.1081346
156	16.40286	2.044374	44.99336	96763.89	0	0	12.74566667	399.4507865
156	15.94892	2.837859	48.08151	96785.53	0	0	12.70766667	399.7167825
156	15.3317	2.274478	50.5753	96784.95	0	0	12.67533333	401.0821356
156	14.66581	2.3078	52.61652	96785.81	0	0	12.636	404.2673555
157	13.71753	1.776777	56.54778	96786.79	0	0	12.595	409.7883192
157	13.10294	1.942373	58.84927	96790.06	0	0	12.555	411.4380824
157	12.41284	1.101737	62.09969	96788.07	0	0	12.513	415.7067518
157	11.93927	1.046319	63.44704	96797.9	0	0	12.46633333	416.7287295
157	11.58233	1.317264	63.37048	96796.96	0	0	12.40833333	417.4435082
157	10.69876	1.289034	66.71745	96798.98	0	0	12.37333333	422.5804351
157	10.73586	1.164541	66.64937	96810.65	0	0	12.33566667	426.4091351
157	9.775404	0.6618903	70.6508	96823.01	0	0	12.295	426.1752032
157	9.401956	0.8652421	70.63521	96831.35	0	0	12.24133333	427.1108902
157	8.901571	1.565879	72.10808	96846.04	0	0	12.19333333	429.3487126
157	8.170221	1.21814	73.89796	96856.39	28.1	65.55	12.14666667	434.9694888
157	7.744485	1.077199	77.18159	96872.13	104.9	216	12.10833333	437.0004253
157	7.855796	0.6479169	80.26102	96894.75	187.7	396.2	12.06233333	434.4946203
157	8.031031	0.7103785	74.95885	96912.51	279.5	596.2	12.05333333	438.0079502
157	8.706164	0.8765004	76.86408	96914.99	372.5	807	12.01466667	437.7411386
157	10.37829	0.5491997	71.81999	96916.66	458.7	1014	12.00033333	431.8925252
157	11.14112	0.6719822	70.95463	96923.45	535.3	1213	12.00633333	423.8568007
157	11.61722	0.9656328	70.82056	96918.75	612.9	1400	12.02433333	419.3702297
157	12.7708	1.111582	67.46191	96910.01	687.3	1570	12.06066667	417.0022047
157	14.29847	0.9628437	60.82956	96899.38	764	1725	12.12233333	411.1308666
157	15.77088	1.331938	51.5162	96884.2	832	1851	12.19933333	407.0351142
157	17.14253	1.541679	44.52496	96868.54	883	1945	12.308	401.9963611
157	18.60152	1.045471	36.61525	96858.01	931	2029	12.44933333	399.5631948
157	19.44346	1.772546	35.06941	96848.37	955	2076	12.704	397.7312334
157	20.02921	2.133187	37.98923	96833.27	978	2100	12.96833333	395.8937241
157	20.68337	2.454682	39.81734	96814.29	983	2100	13.08233333	393.9614221
157	21.12348	3.612919	39.14559	96792.28	920	2016	13.10933333	393.0647794
157	22.05841	2.839365	34.08501	96764.08	949	2100	13.08633333	392.2051516
157	23.00141	2.199766	33.6177	96747.37	877	1963	13.082	391.3716361
157	23.23248	1.752534	32.55623	96738.37	819	1857	13.10466667	391.8402524
157	23.51536	2.734235	30.23613	96731.48	741	1705	13.104	391.9758608
157	23.39067	3.259306	26.50374	96731.81	673.5	1573	13.11666667	392.3892512
157	23.55919	2.990402	28.4941	96726.87	600.1	1419	13.11466667	391.4413295
157	23.62594	2.127257	28.01751	96721.99	521.9	1237	13.11566667	390.8945455
157	23.57787	2.675206	26.49965	96715.04	442.7	1043	13.11233333	391.0412116
157	23.67605	2.841033	25.34842	96711.91	356.6	836	13.09666667	394.4956342
157	23.39392	4.061711	23.34916	96710.26	269.6	634.3	13.097	394.8378233
157	23.15797	3.922463	21.24995	96711.8	184.5	437.2	13.087	395.5236017
157	22.78276	3.643031	21.75455	96722.05	106.6	260.6	13.04033333	395.7576982
157	22.22034	4.256118	22.367	96735.48	29.62	89.8	13.044	395.9208179
157	21.59214	3.509392	24.10187	96749.79	5.933	24.58	13.02033333	396.4712921
157	20.76624	1.82249	26.80113	96760.06	0	0	13.00033333	396.9613373
157	19.98763	2.025358	29.41317	96772.67	0	0	12.97466667	397.4989632
157	19.12499	2.105386	32.41051	96789.17	0	0	12.93933333	399.1931484
157	18.44401	2.179975	37.47345	96817.33	0	0	12.913	399.3434958
157	17.54223	1.325498	44.38773	96846.57	0	0	12.887	401.8909103
157	16.92158	1.647511	47.7557	96852.81	0	0	12.85566667	402.9527288
157	16.33053	2.553224	50.03037	96857.32	0	0	12.83433333	404.8573922
158	16.08425	2.677388	50.39385	96850.63	0	0	12.82633333	405.4607527
158	15.48162	1.544675	51.13502	96848.61	0	0	12.78733333	405.4062304
158	15.18231	1.972473	50.92496	96851.51	0	0	12.745	406.2069502
158	14.2919	1.821828	54.70028	96852.07	0	0	12.72033333	411.8204876
158	13.28682	0.7309733	59.65441	96874.93	0	0	12.68066667	421.056838
158	13.29892	0.717917	58.88932	96888.82	0	0	12.64366667	419.5617106
158	12.57443	0.6453	62.75331	96899.56	0	0	12.60866667	423.4421121
158	11.63201	0.775441	66.85516	96911.08	0	0	12.56266667	432.4720995
158	11.14944	0.4540941	69.02869	96934.06	0	0	12.51833333	435.3402556
158	10.60525	0.2930507	71.18338	96939.72	0	0	12.488	437.5498332
158	10.41973	0.4519676	71.22224	96957.04	21.98	47.31	12.43833333	436.7459876
158	9.948069	0.6202546	73.79772	96975.59	46.82	111.2	12.39633333	441.7353635
158	10.21161	0.2087386	71.51756	96992.39	120.4	275.7	12.36766667	435.9456019
158	9.616346	0.7418799	75.0193	97009.28	234.1	523.4	12.33733333	444.3778845
158	9.99351	0.2059405	75.01063	97033.8	363.2	809	12.342	442.1550401
158	11.11636	0.413693	72.18266	97058.53	450	1022	12.33733333	442.5793432
158	12.26555	0.6005272	67.8786	97068.8	527.8	1221	12.345	433.4677479
158	13.06851	0.8973706	65.06287	97074.04	606.2	1412	12.36133333	422.9388002
158	13.77377	1.437012	63.2559	97065.97	684.8	1585	12.398	414.4931899
158	15.11445	1.148364	58.95425	97057.38	763	1740	12.456	409.0946284
158	16.12643	1.831171	56.78745	97031.98	832	1871	12.523	401.9780189
158	17.13623	2.466341	54.99503	97007.06	889	1972	12.61866667	398.8820102
158	17.65431	3.293432	52.19878	96994.32	930	2047	12.743	397.9412082
158	18.21004	3.417373	51.67636	96973.53	939	2071	12.98566667	397.0415641
158	19.01756	2.988847	49.94505	96958.58	986	2100	13.222	395.3228211
158	20.15427	1.266097	45.62257	96951.77	975	2100	13.30833333	394.0117399
158	20.43366	4.356209	42.16747	96946.86	956	2096	13.288	393.6070632
158	20.38667	4.592722	42.78568	96954.21	923	2041	13.25666667	392.5625966
158	20.48722	4.92215	42.78698	96962.41	870	1946	13.24566667	391.8034014
158	20.38601	5.370343	44.04308	96977.65	816	1853	13.24333333	392.656001
158	20.64501	3.659036	44.57183	96958.67	754	1735	13.25166667	391.8175837
158	21.52563	3.055762	42.37738	96937.99	687.9	1595	13.28466667	391.4962188
158	21.86992	3.866259	41.0439	96937.74	609.1	1428	13.28433333	391.5125187
158	21.93221	5.083631	38.96878	96925.79	529.4	1249	13.27466667	391.9862085
158	22.10076	4.535457	36.95985	96919.85	447.5	1057	13.274	392.3547161
158	22.10191	4.150615	37.25904	96914.66	361	851	13.26633333	391.9532288
158	22.24965	3.436099	37.92057	96915.44	271.5	641.8	13.24633333	391.3717203
158	21.81609	4.597592	39.06941	96907.35	184.2	440.2	13.23833333	391.0509994
158	21.60784	3.669343	39.50167	96911.73	108.8	266.3	13.22666667	391.167374
158	21.14386	4.324086	41.21009	96932.51	30.17	88.2	13.219	391.1434636
158	20.68421	3.961654	43.34	96942.21	5.428	23.49	13.20466667	391.1324537
158	19.8726	3.898902	47.64931	96951.81	0	0	13.19033333	391.2507183
158	18.915	2.761299	54.29904	96981.06	0	0	13.16966667	391.8452036
158	18.04924	2.765948	58.93523	97012.72	0	0	13.14766667	394.1104093
158	17.43317	2.132877	61.32775	97044.31	0	0	13.13466667	396.2986593
158	16.99505	0.8761787	62.63263	97072.33	0	0	13.117	397.7393703
158	16.51891	1.930342	65.42995	97086.24	0	0	13.10566667	399.0959613
158	16.18767	0.7123182	67.64214	97091.33	0	0	13.06966667	399.3865552
159	16.00815	1.057066	67.77745	97097.08	0	0	13.03633333	401.4491758
159	15.21919	0.4257897	70.95215	97106.06	0	0	13.02633333	403.3186965
159	14.94862	1.092706	71.53685	97119.51	0	0	12.99266667	406.7098714
159	14.33973	0.6389849	73.20495	97136.6	0	0	12.96033333	411.266844
159	14.02349	0.879553	73.89534	97149.59	0	0	12.93466667	414.8310935
159	13.38373	1.249203	76.05195	97155.87	0	0	12.89633333	419.3092433
159	13.10352	1.371868	76.25469	97162.7	0	0	12.85633333	421.4676802
159	12.35589	1.142843	79.48424	97171.88	0	0	12.83	427.2684744
159	12.10952	1.101999	80.10258	97167.34	0	0	12.78966667	426.8648782
159	11.73121	0.7815833	81.45905	97172.54	0	0	12.76533333	429.3813416
159	11.53588	0.511037	81.44257	97169.23	29.44	68.1	12.73933333	427.3058148
159	11.18208	0.8078505	83.57762	97178.44	101.6	208.7	12.69366667	431.3591068
159	11.15549	0.1464414	82.45297	97189.48	184	391.7	12.67033333	429.8569825
159	11.01274	0.7407791	82.75242	97208.11	268	580.3	12.65	435.5384303
159	12.1057	0.2480148	79.0603	97222.95	374.3	817	12.63266667	438.1086914
159	13.35647	0.3117929	74.39256	97227.46	457.3	1022	12.628	434.1842895
159	12.97679	1.015661	78.07948	97225.72	535.4	1225	12.633	426.5136858
159	14.45314	0.6208481	72.89312	97232.7	610.1	1405	12.659	421.1769791
159	15.36515	1.04524	69.53084	97227.52	679.4	1549	12.69733333	415.1326934
159	16.92197	1.035673	65.1627	97208.97	762	1722	12.76466667	408.6200557
159	18.3693	1.397034	59.13944	97176.55	837	1857	12.83933333	402.0441783
159	19.52438	1.731573	55.39249	97148.85	901	1975	12.96466667	398.3703183
159	20.21193	2.011136	50.73876	97111.63	953	2071	13.07466667	395.2320516
159	21.13639	1.604265	48.75562	97089.1	827	1812	13.34266667	393.7261618
159	21.6723	1.962029	45.92643	97068.03	956	2076	13.56466667	393.3799424
159	22.31756	1.595999	43.54763	97034.61	994	2100	13.62866667	392.2888964
159	22.95069	2.596069	37.58922	97007.63	955	2071	13.63633333	393.0248581
159	23.10393	4.491383	34.85095	96982.48	925	2019	13.627	393.6777712
159	22.95852	5.042352	35.28951	96969.62	886	1959	13.612	393.5650018
159	23.22212	4.277539	34.39617	96963.55	820	1835	13.60766667	393.6267875
159	23.20441	4.552868	35.62989	96944.06	746	1699	13.623	392.9010304
159	22.96461	5.089276	38.52617	96931.8	656.5	1511	13.63933333	391.2308033
159	22.84882	5.171944	41.86665	96921.73	571	1335	13.657	389.4136243
159	22.91548	4.154304	43.48249	96914.26	453.3	1078	13.65566667	388.4527931
159	23.18476	3.13467	44.04921	96902.63	451.4	1068	13.636	387.8377466
159	23.04783	2.223055	44.56346	96889.5	365.2	864	13.63933333	388.0603892
159	23.17362	2.575941	41.53877	96867.32	273.6	653.4	13.62966667	388.6483642
159	22.87844	3.605638	40.33176	96851.81	189.9	458.6	13.61133333	391.4001947
159	22.66752	2.568062	40.88885	96846.53	113.2	283.1	13.59966667	391.4447016
159	22.26018	3.416239	41.83848	96837.88	28.56	90.6	13.58833333	391.7005828
159	21.67392	3.286987	43.71997	96830.85	0	0	13.56933333	392.0846278
159	20.7006	2.741235	49.29553	96845.52	0	0	13.55466667	391.4917131
159	19.89667	1.53208	54.38495	96860.04	0	0	13.53966667	391.9513231
159	19.13659	0.8377741	58.90434	96870.87	0	0	13.50966667	392.6786718
159	18.56836	0.2082411	62.07193	96883.36	0	0	13.50533333	393.8052511
159	17.88889	1.012161	65.14153	96890.95	0	0	13.45133333	399.0069951
159	17.5484	0.8713216	66.47124	96895.81	0	0	13.42833333	398.2472992
159	16.99624	1.132774	68.08932	96886.64	0	0	13.417	399.6292727
160	16.62695	0.65846	68.73198	96886.57	0	0	13.391	400.8446798
160	16.44473	1.164243	68.39645	96890.59	0	0	13.36166667	401.8796455
160	16.23548	2.897195	66.39622	96881.3	0	0	13.34933333	401.5815059
160	15.79891	2.260415	66.9201	96890.23	0	0	13.32933333	401.0755415
160	15.65317	3.366353	66.08931	96882.03	0	0	13.30633333	400.5157631
160	15.25287	3.279219	66.67757	96885.67	0	0	13.28066667	402.3672802
160	14.82917	2.571323	68.01389	96902.52	0	0	13.256	403.8551089
160	14.49715	2.951853	68.10494	96907.06	0	0	13.24066667	403.9841203
160	14.11766	2.62547	67.95087	96909.61	0	0	13.221	404.9158672
160	13.65353	3.396604	68.25557	96906.12	0	0	13.19233333	405.8906352
160	13.35495	3.322196	68.28225	96915.5	32.81	72	13.15766667	405.3235127
160	13.05307	2.26551	69.09926	96939.11	110.7	223.7	13.12566667	406.535094
160	12.88397	2.583311	70.08636	96949.59	67.95	172.2	13.09766667	407.8805075
160	13.04542	1.940187	69.85523	96957.14	141.5	321.2	13.071	408.543937
