Program:    MAESPA                                                                          
 Fluxes for each layer on an hourly basis
 Rows: absorbed PAR (umol m-2 leaf s-1) 
       photosynthesis net of Rleaf (umol m-2 leaf s-1) 
       transpiration (umol m-2 leaf s-1) 

 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   17
    514.98     372.94     280.24     186.92     132.25      90.42
     11.42       9.68       8.12       6.12       4.65       3.31
    281.20     208.59     159.27     107.95      76.98      53.58
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   18
    562.99     407.36     304.63     213.94     163.86     108.52
     11.87      10.16       8.56       6.75       5.48       3.85
    562.84     451.26     367.77     286.09     235.28     175.66
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   19
    644.15     468.39     351.78     258.16     196.42     135.54
     12.31      10.74       9.13       7.45       6.07       4.44
   1145.09     971.29     822.62     682.81     574.16     452.65
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
